chr	start	end	valid_n	missing_pattern
3	126214943	128194860	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	128194861	130244734	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	130244735	131836515	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	131836516	133252172	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	133252173	135456905	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	135456906	137371082	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	137371083	139954596	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	139954597	141339096	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	141339097	143164627	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	143164628	144410815	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	144410816	145664618	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	145664619	146726628	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	146726629	149043236	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	149043237	150252003	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	150252004	151348729	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	151348730	153256570	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	153256571	154714217	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	154714218	156008699	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	156008700	157312027	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	157312028	159477889	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	159477890	161524503	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	161524504	163253204	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	163253205	165055468	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	165055469	167117428	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	167117429	168580959	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	168580960	170964908	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	170964909	172295730	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	172295731	173477284	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	173477285	175116538	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	175116539	176320286	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	176320287	178107164	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	178107165	179374585	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	179374586	181511165	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	181511166	183769682	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	183769683	185068254	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	185068255	186890343	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	186890344	188856213	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	188856214	190226606	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	190226607	192343813	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	192343814	194059670	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	194059671	194786673	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	194786674	195971407	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	195971408	197075986	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
3	197075987	197946621	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	10240	694714	8	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	694715	1478710	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	1478711	2842978	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	2842979	3846039	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	3846040	4684115	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	4684116	5502387	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	5502388	6773042	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	6773043	7539691	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	7539692	8152234	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	8152235	9326478	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	9326479	10699151	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	10699152	12323033	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	12323034	14272000	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	14272001	15147445	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	15147446	15927008	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	15927009	17383321	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	17383322	18841873	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	18841874	20544556	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
4	20544557	22319346	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
